"id","municipio","distrito","seccion","tramo","desc_tramo","viviendas","total_poblacion","tercer_grado","total_entre_35_50","mujeres_mas_65","total_china","estudiantes_de_grado"
"2085",2807917020,28079,17,20,4,"Entre 25.295€ y 27.760€",235,515,10,148,86,1,0
"2086",2807917021,28079,17,21,1,"Menos de 21.215€",310,955,145,219,95,3,0
"2087",2807917022,28079,17,22,1,"Menos de 21.215€",365,990,25,229,125,23,0
"2088",2807917023,28079,17,23,4,"Entre 25.295€ y 27.760€",715,1570,75,396,223,9,10
"2089",2807917024,28079,17,24,2,"Entre 21.215€ y 23.140€",720,1295,145,457,224,45,25
"2090",2807917025,28079,17,25,3,"Entre 23.140€ y 25.295€",405,910,0,185,114,2,10
"2091",2807917026,28079,17,26,1,"Menos de 21.215€",535,1050,50,305,172,15,0
"2092",2807917027,28079,17,27,5,"Entre 27.760€ y 31.040€",695,1545,230,406,197,1,100
"2093",2807917028,28079,17,28,4,"Entre 25.295€ y 27.760€",415,645,90,307,144,7,0
"2094",2807917029,28079,17,29,5,"Entre 27.760€ y 31.040€",2015,3400,895,493,76,7,75
"2095",2807917031,28079,17,31,1,"Menos de 21.215€",880,2160,65,270,93,0,15
"2096",2807917032,28079,17,32,1,"Menos de 21.215€",1150,3750,200,507,192,5,30
"2097",2807917033,28079,17,33,1,"Menos de 21.215€",400,1025,15,337,93,10,0
"2098",2807917035,28079,17,35,1,"Menos de 21.215€",445,725,55,273,102,9,0
"2099",2807917036,28079,17,36,1,"Menos de 21.215€",275,625,15,187,114,0,0
"2100",2807917037,28079,17,37,1,"Menos de 21.215€",430,985,35,274,96,2,0
"2101",2807917038,28079,17,38,1,"Menos de 21.215€",530,1355,50,285,141,17,25
"2102",2807917039,28079,17,39,1,"Menos de 21.215€",440,820,30,367,174,51,0
"2103",2807917041,28079,17,41,1,"Menos de 21.215€",420,1200,40,281,83,7,0
"2104",2807917042,28079,17,42,1,"Menos de 21.215€",400,695,60,389,125,11,15
"2105",2807917043,28079,17,43,1,"Menos de 21.215€",835,1445,10,522,180,5,10
"2106",2807917045,28079,17,45,5,"Entre 27.760€ y 31.040€",1485,3695,660,1037,115,11,35
"2107",2807917046,28079,17,46,2,"Entre 21.215€ y 23.140€",930,2240,140,465,187,7,0
"2108",2807917047,28079,17,47,1,"Menos de 21.215€",1395,3580,500,389,172,10,25
"2109",2807917048,28079,17,48,5,"Entre 27.760€ y 31.040€",775,2215,90,427,112,7,10
"2110",2807917049,28079,17,49,1,"Menos de 21.215€",555,1745,160,289,106,2,20
"2111",2807917050,28079,17,50,2,"Entre 21.215€ y 23.140€",855,2045,275,316,170,7,0
"2112",2807917051,28079,17,51,1,"Menos de 21.215€",450,1010,45,287,122,7,15
"2113",2807917052,28079,17,52,3,"Entre 23.140€ y 25.295€",380,835,35,265,182,10,0
"2114",2807917053,28079,17,53,3,"Entre 23.140€ y 25.295€",430,1175,245,227,149,6,0
"2115",2807917054,28079,17,54,2,"Entre 21.215€ y 23.140€",530,1235,270,296,169,5,0
"2116",2807917055,28079,17,55,4,"Entre 25.295€ y 27.760€",885,2105,140,367,261,14,15
"2117",2807917057,28079,17,57,1,"Menos de 21.215€",805,1810,105,389,189,13,15
"2118",2807917058,28079,17,58,3,"Entre 23.140€ y 25.295€",615,1625,110,309,121,4,45
"2119",2807917059,28079,17,59,3,"Entre 23.140€ y 25.295€",585,1090,120,302,168,11,15
"2120",2807917060,28079,17,60,3,"Entre 23.140€ y 25.295€",470,645,100,217,111,0,15
"2121",2807917061,28079,17,61,1,"Menos de 21.215€",390,950,25,352,132,3,25
"2122",2807917062,28079,17,62,1,"Menos de 21.215€",520,940,130,355,169,3,25
"2123",2807917063,28079,17,63,2,"Entre 21.215€ y 23.140€",315,815,60,246,131,0,0
"2124",2807917064,28079,17,64,2,"Entre 21.215€ y 23.140€",360,685,115,350,181,18,0
"2125",2807917065,28079,17,65,2,"Entre 21.215€ y 23.140€",370,855,100,249,170,14,0
"2126",2807917066,28079,17,66,1,"Menos de 21.215€",790,2425,275,283,117,4,45
"2127",2807917068,28079,17,68,1,"Menos de 21.215€",655,1435,15,287,150,8,0
"2128",2807917069,28079,17,69,2,"Entre 21.215€ y 23.140€",660,1405,130,344,198,25,0
"2129",2807917070,28079,17,70,7,"Entre 34.950€ y 39.755€",595,1555,170,192,203,4,0
"2130",2807917071,28079,17,71,6,"Entre 31.040€ y 34.950€",785,1885,350,375,279,24,40
"2131",2807917072,28079,17,72,1,"Menos de 21.215€",570,1145,65,323,109,3,0
"2132",2807917073,28079,17,73,2,"Entre 21.215€ y 23.140€",615,1665,120,202,186,22,0
"2133",2807917074,28079,17,74,4,"Entre 25.295€ y 27.760€",475,1305,85,157,164,3,15
"2134",2807917075,28079,17,75,5,"Entre 27.760€ y 31.040€",635,1775,235,301,253,5,85
"2135",2807917076,28079,17,76,5,"Entre 27.760€ y 31.040€",500,1120,95,233,284,1,20
"2136",2807917078,28079,17,78,6,"Entre 31.040€ y 34.950€",600,1085,135,268,327,7,0
"2137",2807917079,28079,17,79,2,"Entre 21.215€ y 23.140€",550,1125,55,191,156,3,15
"2138",2807917080,28079,17,80,7,"Entre 34.950€ y 39.755€",670,1635,340,312,148,6,35
"2139",2807917082,28079,17,82,3,"Entre 23.140€ y 25.295€",660,1325,115,364,236,12,10
"2140",2807917083,28079,17,83,3,"Entre 23.140€ y 25.295€",630,1320,55,339,192,4,15
"2141",2807917084,28079,17,84,2,"Entre 21.215€ y 23.140€",465,700,100,242,159,8,15
"2142",2807917085,28079,17,85,6,"Entre 31.040€ y 34.950€",295,720,120,148,161,7,25
"2143",2807917086,28079,17,86,5,"Entre 27.760€ y 31.040€",305,710,180,139,173,6,15
"2144",2807917087,28079,17,87,4,"Entre 25.295€ y 27.760€",700,1380,140,322,299,19,45
"2145",2807917089,28079,17,89,2,"Entre 21.215€ y 23.140€",550,1315,95,263,186,8,0
"2146",2807917090,28079,17,90,5,"Entre 27.760€ y 31.040€",600,1680,180,234,192,10,15
"2147",2807917091,28079,17,91,4,"Entre 25.295€ y 27.760€",500,840,55,277,161,13,0
"2148",2807917092,28079,17,92,6,"Entre 31.040€ y 34.950€",255,615,80,168,152,3,0
"2149",2807917093,28079,17,93,5,"Entre 27.760€ y 31.040€",240,465,100,129,131,1,0
"2150",2807917094,28079,17,94,4,"Entre 25.295€ y 27.760€",365,925,90,196,132,6,0
"2151",2807917095,28079,17,95,3,"Entre 23.140€ y 25.295€",385,765,65,184,165,7,0
"2152",2807917096,28079,17,96,7,"Entre 34.950€ y 39.755€",950,2510,375,562,151,4,0
"2153",2807917097,28079,17,97,7,"Entre 34.950€ y 39.755€",625,1665,180,275,144,2,30
"2154",2807917098,28079,17,98,1,"Menos de 21.215€",290,830,35,198,90,4,25
"2155",2807917099,28079,17,99,7,"Entre 34.950€ y 39.755€",265,1060,150,146,47,3,0
"2156",2807917100,28079,17,100,1,"Menos de 21.215€",560,1400,65,250,116,2,15
"2157",2807917101,28079,17,101,3,"Entre 23.140€ y 25.295€",915,1920,150,453,141,7,10
"2158",2807917102,28079,17,102,8,"Entre 39.755€ y 46.300€",555,1710,315,154,142,0,10
"2159",2807917103,28079,17,103,6,"Entre 31.040€ y 34.950€",1050,2755,510,783,134,8,40
"2160",2807917104,28079,17,104,6,"Entre 31.040€ y 34.950€",775,2305,315,413,128,13,0
"2161",2807917105,28079,17,105,6,"Entre 31.040€ y 34.950€",715,2145,525,332,74,13,50
"2162",2807917106,28079,17,106,4,"Entre 25.295€ y 27.760€",1250,2870,430,1099,79,29,55
"2163",2807917107,28079,17,107,5,"Entre 27.760€ y 31.040€",1050,2905,515,1120,79,2,70
"2164",2807917108,28079,17,108,7,"Entre 34.950€ y 39.755€",830,2300,610,595,74,7,10
"2165",2807917109,28079,17,109,3,"Entre 23.140€ y 25.295€",550,1275,130,259,118,0,15
"2166",2807917110,28079,17,110,6,"Entre 31.040€ y 34.950€",910,2375,490,966,56,4,55
"2167",2807917111,28079,17,111,4,"Entre 25.295€ y 27.760€",1120,2630,440,988,53,14,0
"2168",2807917112,28079,17,112,8,"Entre 39.755€ y 46.300€",950,2595,855,746,57,19,40
"2169",2807917113,28079,17,113,7,"Entre 34.950€ y 39.755€",0,0,0,658,101,7,0
"2170",2807917114,28079,17,114,6,"Entre 31.040€ y 34.950€",0,0,0,726,44,3,0
"2171",2807918002,28079,18,2,3,"Entre 23.140€ y 25.295€",480,1385,70,406,120,7,55
"2172",2807918003,28079,18,3,2,"Entre 21.215€ y 23.140€",310,665,35,224,109,15,10
"2173",2807918004,28079,18,4,3,"Entre 23.140€ y 25.295€",435,925,135,276,144,14,15
"2174",2807918005,28079,18,5,1,"Menos de 21.215€",520,1225,130,283,134,9,10
"2175",2807918006,28079,18,6,4,"Entre 25.295€ y 27.760€",430,1095,65,319,119,9,0
"2176",2807918007,28079,18,7,3,"Entre 23.140€ y 25.295€",350,530,55,229,104,18,0
"2177",2807918008,28079,18,8,3,"Entre 23.140€ y 25.295€",385,920,125,278,137,13,0
"2178",2807918009,28079,18,9,3,"Entre 23.140€ y 25.295€",520,1335,65,368,175,1,20
"2179",2807918010,28079,18,10,1,"Menos de 21.215€",505,1065,35,265,124,0,0
"2180",2807918011,28079,18,11,3,"Entre 23.140€ y 25.295€",435,630,35,285,163,13,0
"2181",2807918012,28079,18,12,2,"Entre 21.215€ y 23.140€",610,1460,90,391,205,4,0
"2182",2807918013,28079,18,13,3,"Entre 23.140€ y 25.295€",510,1045,65,265,160,21,30
"2183",2807918014,28079,18,14,3,"Entre 23.140€ y 25.295€",470,925,35,318,171,24,0
"2184",2807918015,28079,18,15,2,"Entre 21.215€ y 23.140€",370,1050,70,235,138,3,80
"2185",2807918016,28079,18,16,1,"Menos de 21.215€",485,930,45,282,148,4,10
"2186",2807918017,28079,18,17,1,"Menos de 21.215€",385,565,65,278,126,2,0
"2187",2807918018,28079,18,18,3,"Entre 23.140€ y 25.295€",690,1560,175,510,190,6,10
"2188",2807918019,28079,18,19,3,"Entre 23.140€ y 25.295€",685,1385,85,393,161,3,25
"2189",2807918020,28079,18,20,5,"Entre 27.760€ y 31.040€",510,1160,145,395,111,12,0
"2190",2807918021,28079,18,21,5,"Entre 27.760€ y 31.040€",375,875,50,198,110,0,0
"2191",2807918022,28079,18,22,1,"Menos de 21.215€",675,1530,35,322,196,10,0
"2192",2807918023,28079,18,23,1,"Menos de 21.215€",505,950,10,177,132,4,0
"2193",2807918024,28079,18,24,5,"Entre 27.760€ y 31.040€",485,1085,85,219,149,6,25
"2194",2807918025,28079,18,25,6,"Entre 31.040€ y 34.950€",660,2005,350,545,75,6,10
"2195",2807918026,28079,18,26,2,"Entre 21.215€ y 23.140€",625,1985,55,315,179,0,10
"2196",2807918027,28079,18,27,4,"Entre 25.295€ y 27.760€",625,1750,155,450,122,0,50
"2197",2807918028,28079,18,28,7,"Entre 34.950€ y 39.755€",730,1965,500,435,211,10,40
"2198",2807918029,28079,18,29,7,"Entre 34.950€ y 39.755€",660,1940,280,222,98,4,40
"2199",2807918030,28079,18,30,6,"Entre 31.040€ y 34.950€",340,650,95,182,133,0,10
"2200",2807918031,28079,18,31,7,"Entre 34.950€ y 39.755€",410,955,185,266,151,7,10
"2201",2807918032,28079,18,32,6,"Entre 31.040€ y 34.950€",600,1440,240,279,220,2,40
"2202",2807918033,28079,18,33,6,"Entre 31.040€ y 34.950€",535,1370,315,265,225,0,40
"2203",2807918034,28079,18,34,6,"Entre 31.040€ y 34.950€",530,1245,325,292,214,0,45
"2204",2807918035,28079,18,35,7,"Entre 34.950€ y 39.755€",415,1035,180,217,143,0,20
"2205",2807918036,28079,18,36,6,"Entre 31.040€ y 34.950€",555,1370,250,236,136,6,25
"2206",2807918037,28079,18,37,3,"Entre 23.140€ y 25.295€",415,715,65,243,180,0,0
"2207",2807918038,28079,18,38,1,"Menos de 21.215€",315,865,0,221,119,4,0
"2208",2807918039,28079,18,39,8,"Entre 39.755€ y 46.300€",480,1270,260,167,91,9,15
"2209",2807918040,28079,18,40,8,"Entre 39.755€ y 46.300€",625,1690,400,310,149,3,70
"2210",2807918041,28079,18,41,7,"Entre 34.950€ y 39.755€",530,1355,285,256,134,8,60
"2211",2807918042,28079,18,42,2,"Entre 21.215€ y 23.140€",570,1545,180,508,127,0,30
"2212",2807918043,28079,18,43,4,"Entre 25.295€ y 27.760€",635,1865,155,619,114,4,10
"2213",2807918044,28079,18,44,8,"Entre 39.755€ y 46.300€",425,1335,215,140,82,11,45
"2214",2807918045,28079,18,45,1,"Menos de 21.215€",320,1525,15,731,46,2,0
"2215",2807918046,28079,18,46,2,"Entre 21.215€ y 23.140€",2060,3370,655,702,51,5,15
"2216",2807918047,28079,18,47,3,"Entre 23.140€ y 25.295€",2085,3645,1175,450,153,0,40
"2217",2807918048,28079,18,48,8,"Entre 39.755€ y 46.300€",450,1185,255,178,103,5,65
"2218",2807918049,28079,18,49,7,"Entre 34.950€ y 39.755€",1125,2535,920,1108,45,16,35
"2219",2807918050,28079,18,50,5,"Entre 27.760€ y 31.040€",1635,3845,785,641,23,10,60
"2220",2807918051,28079,18,51,6,"Entre 31.040€ y 34.950€",1950,3305,1280,640,64,6,35
"2221",2807918052,28079,18,52,4,"Entre 25.295€ y 27.760€",1175,2110,540,1161,37,10,25
"2222",2807918053,28079,18,53,5,"Entre 27.760€ y 31.040€",2170,4510,1715,879,27,8,90
"2223",2807918054,28079,18,54,6,"Entre 31.040€ y 34.950€",1985,3815,1175,966,36,17,60
"2224",2807918055,28079,18,55,5,"Entre 27.760€ y 31.040€",1585,2370,665,1229,64,17,10
"2225",2807918056,28079,18,56,4,"Entre 25.295€ y 27.760€",2385,4380,1180,683,34,4,35
"2226",2807918057,28079,18,57,5,"Entre 27.760€ y 31.040€",1700,2335,1105,878,20,17,85
"2227",2807918058,28079,18,58,6,"Entre 31.040€ y 34.950€",1080,1845,490,710,34,30,50
"2228",2807918059,28079,18,59,5,"Entre 27.760€ y 31.040€",0,0,0,774,40,0,0
"2229",2807918060,28079,18,60,6,"Entre 31.040€ y 34.950€",0,0,0,1039,29,4,0
"2230",2807918061,28079,18,61,7,"Entre 34.950€ y 39.755€",0,0,0,921,46,3,0
"2231",2807918062,28079,18,62,5,"Entre 27.760€ y 31.040€",0,0,0,1228,44,39,0
"2232",2807918063,28079,18,63,5,"Entre 27.760€ y 31.040€",0,0,0,1078,61,4,0
"2233",2807918064,28079,18,64,5,"Entre 27.760€ y 31.040€",0,0,0,1114,49,27,0
"2234",2807918065,28079,18,65,3,"Entre 23.140€ y 25.295€",0,0,0,714,153,10,0
"2235",2807919001,28079,19,1,1,"Menos de 21.215€",2690,3090,625,780,55,9,10
"2236",2807919002,28079,19,2,5,"Entre 27.760€ y 31.040€",845,1910,420,559,238,18,20
"2237",2807919003,28079,19,3,3,"Entre 23.140€ y 25.295€",505,1375,45,253,127,24,0
"2238",2807919004,28079,19,4,2,"Entre 21.215€ y 23.140€",285,635,95,180,128,19,0
"2239",2807919005,28079,19,5,4,"Entre 25.295€ y 27.760€",605,1355,80,332,123,7,15
"2240",2807919006,28079,19,6,3,"Entre 23.140€ y 25.295€",455,750,150,302,128,3,15
"2241",2807919007,28079,19,7,3,"Entre 23.140€ y 25.295€",530,1345,170,253,180,10,10
"2242",2807919008,28079,19,8,2,"Entre 21.215€ y 23.140€",530,1280,150,331,179,10,15
"2243",2807919009,28079,19,9,3,"Entre 23.140€ y 25.295€",590,1575,165,365,206,15,0
"2244",2807919011,28079,19,11,2,"Entre 21.215€ y 23.140€",405,770,55,305,183,12,50
"2245",2807919012,28079,19,12,4,"Entre 25.295€ y 27.760€",600,990,80,227,170,4,0
"2246",2807919014,28079,19,14,2,"Entre 21.215€ y 23.140€",455,830,110,344,144,3,20
"2247",2807919015,28079,19,15,2,"Entre 21.215€ y 23.140€",590,975,110,245,167,3,30
"2248",2807919016,28079,19,16,2,"Entre 21.215€ y 23.140€",540,1465,90,245,131,8,0
"2249",2807919018,28079,19,18,2,"Entre 21.215€ y 23.140€",560,970,65,285,219,9,0
"2250",2807919019,28079,19,19,3,"Entre 23.140€ y 25.295€",505,1130,65,204,180,19,40
"2251",2807919020,28079,19,20,3,"Entre 23.140€ y 25.295€",470,1100,80,240,203,15,20
"2252",2807919021,28079,19,21,3,"Entre 23.140€ y 25.295€",490,990,170,283,235,13,0
"2253",2807919022,28079,19,22,1,"Menos de 21.215€",435,775,55,280,183,6,10
"2254",2807919023,28079,19,23,2,"Entre 21.215€ y 23.140€",555,1450,70,271,184,0,0
"2255",2807919024,28079,19,24,1,"Menos de 21.215€",410,960,95,200,153,14,0
"2256",2807919025,28079,19,25,2,"Entre 21.215€ y 23.140€",525,1250,40,211,173,8,0
"2257",2807919026,28079,19,26,2,"Entre 21.215€ y 23.140€",450,930,90,200,149,3,70
"2258",2807919027,28079,19,27,2,"Entre 21.215€ y 23.140€",575,1570,110,226,123,8,10
"2259",2807919028,28079,19,28,1,"Menos de 21.215€",855,2105,130,324,177,4,10
"2260",2807919029,28079,19,29,1,"Menos de 21.215€",390,810,80,218,122,7,15
"2261",2807919032,28079,19,32,5,"Entre 27.760€ y 31.040€",710,1655,285,708,126,4,10
"2262",2807919033,28079,19,33,8,"Entre 39.755€ y 46.300€",910,2870,670,448,124,15,70
"2263",2807919034,28079,19,34,7,"Entre 34.950€ y 39.755€",1225,3370,825,384,84,17,40
"2264",2807919035,28079,19,35,7,"Entre 34.950€ y 39.755€",735,1850,535,292,91,13,60
"2265",2807919036,28079,19,36,7,"Entre 34.950€ y 39.755€",970,2565,655,376,133,16,65
"2266",2807919037,28079,19,37,8,"Entre 39.755€ y 46.300€",835,2280,605,388,148,9,95
"2267",2807919038,28079,19,38,4,"Entre 25.295€ y 27.760€",665,1850,365,390,83,4,25
"2268",2807919039,28079,19,39,5,"Entre 27.760€ y 31.040€",580,1520,410,382,76,14,20
"2269",2807919040,28079,19,40,8,"Entre 39.755€ y 46.300€",880,2065,620,845,69,14,75
"2270",2807919041,28079,19,41,7,"Entre 34.950€ y 39.755€",595,1305,445,689,55,4,10
"2271",2807919042,28079,19,42,7,"Entre 34.950€ y 39.755€",1110,3025,850,1028,57,14,30
"2272",2807919043,28079,19,43,7,"Entre 34.950€ y 39.755€",590,1595,395,287,71,3,20
"2273",2807919044,28079,19,44,5,"Entre 27.760€ y 31.040€",730,1640,385,491,80,5,30
"2274",2807919045,28079,19,45,7,"Entre 34.950€ y 39.755€",590,1550,515,756,52,6,15
"2275",2807919046,28079,19,46,7,"Entre 34.950€ y 39.755€",700,2020,600,678,40,5,0
"2276",2807919047,28079,19,47,7,"Entre 34.950€ y 39.755€",925,2470,695,1036,75,4,0
"2277",2807919048,28079,19,48,7,"Entre 34.950€ y 39.755€",850,1940,560,776,84,3,35
"2278",2807919049,28079,19,49,7,"Entre 34.950€ y 39.755€",850,1895,450,1018,64,3,15
"2279",2807919050,28079,19,50,8,"Entre 39.755€ y 46.300€",0,0,0,341,61,1,0
"2280",2807919051,28079,19,51,8,"Entre 39.755€ y 46.300€",0,0,0,821,36,7,0
"2281",2807920001,28079,20,1,4,"Entre 25.295€ y 27.760€",765,1695,365,511,280,30,15
"2282",2807920002,28079,20,2,9,"Entre  46.300€ y 58.390€",635,1600,720,519,62,5,0
"2283",2807920003,28079,20,3,3,"Entre 23.140€ y 25.295€",470,935,100,225,168,1,25
"2284",2807920006,28079,20,6,3,"Entre 23.140€ y 25.295€",490,955,105,169,100,6,10
"2285",2807920007,28079,20,7,2,"Entre 21.215€ y 23.140€",530,1320,105,328,211,12,0
"2286",2807920008,28079,20,8,2,"Entre 21.215€ y 23.140€",720,1575,145,282,145,17,10
"2287",2807920009,28079,20,9,5,"Entre 27.760€ y 31.040€",330,665,45,135,145,2,10
"2288",2807920010,28079,20,10,4,"Entre 25.295€ y 27.760€",285,695,35,313,114,8,0
"2289",2807920011,28079,20,11,4,"Entre 25.295€ y 27.760€",280,745,100,115,116,6,0
"2290",2807920012,28079,20,12,1,"Menos de 21.215€",720,1405,105,318,147,6,20
"2291",2807920013,28079,20,13,1,"Menos de 21.215€",525,670,55,172,116,4,25
"2292",2807920014,28079,20,14,1,"Menos de 21.215€",455,585,50,156,131,7,0
"2293",2807920015,28079,20,15,1,"Menos de 21.215€",480,805,80,208,122,0,15
"2294",2807920016,28079,20,16,1,"Menos de 21.215€",425,765,65,163,118,8,0
"2295",2807920017,28079,20,17,1,"Menos de 21.215€",415,830,125,262,122,15,0
"2296",2807920018,28079,20,18,1,"Menos de 21.215€",620,1020,95,230,133,9,15
"2297",2807920019,28079,20,19,1,"Menos de 21.215€",410,900,35,162,92,4,0
"2298",2807920020,28079,20,20,1,"Menos de 21.215€",495,1205,200,228,96,1,0
"2299",2807920021,28079,20,21,1,"Menos de 21.215€",345,880,60,218,121,0,0
"2300",2807920022,28079,20,22,1,"Menos de 21.215€",460,1095,125,213,147,2,0
"2301",2807920023,28079,20,23,2,"Entre 21.215€ y 23.140€",540,1055,85,195,143,4,10
"2302",2807920024,28079,20,24,1,"Menos de 21.215€",345,985,55,139,104,3,0
"2303",2807920025,28079,20,25,1,"Menos de 21.215€",575,785,65,190,139,1,0
"2304",2807920026,28079,20,26,4,"Entre 25.295€ y 27.760€",515,1190,100,243,250,3,15
"2305",2807920027,28079,20,27,4,"Entre 25.295€ y 27.760€",365,810,95,138,206,2,15
"2306",2807920028,28079,20,28,5,"Entre 27.760€ y 31.040€",360,830,120,131,167,0,10
"2307",2807920029,28079,20,29,2,"Entre 21.215€ y 23.140€",490,1100,80,240,242,7,10
"2308",2807920031,28079,20,31,1,"Menos de 21.215€",595,1210,85,265,147,10,25
"2309",2807920032,28079,20,32,1,"Menos de 21.215€",335,715,85,194,114,2,0
"2310",2807920033,28079,20,33,1,"Menos de 21.215€",420,1045,40,194,146,7,15
"2311",2807920034,28079,20,34,1,"Menos de 21.215€",485,660,50,242,126,12,0
"2312",2807920035,28079,20,35,1,"Menos de 21.215€",330,410,10,232,137,0,0
"2313",2807920036,28079,20,36,1,"Menos de 21.215€",380,770,45,217,124,0,0
"2314",2807920037,28079,20,37,3,"Entre 23.140€ y 25.295€",300,550,90,172,128,0,20
"2315",2807920038,28079,20,38,4,"Entre 25.295€ y 27.760€",200,365,25,121,109,0,0
"2316",2807920039,28079,20,39,4,"Entre 25.295€ y 27.760€",300,600,135,138,147,0,10
"2317",2807920040,28079,20,40,5,"Entre 27.760€ y 31.040€",425,970,130,171,192,0,0
"2318",2807920041,28079,20,41,4,"Entre 25.295€ y 27.760€",380,805,20,205,174,0,15
"2319",2807920042,28079,20,42,3,"Entre 23.140€ y 25.295€",220,480,50,179,118,7,0
"2320",2807920043,28079,20,43,3,"Entre 23.140€ y 25.295€",335,820,110,189,161,2,0
"2321",2807920044,28079,20,44,2,"Entre 21.215€ y 23.140€",340,935,60,267,154,25,25
"2322",2807920046,28079,20,46,1,"Menos de 21.215€",485,900,25,201,108,0,0
"2323",2807920047,28079,20,47,1,"Menos de 21.215€",370,875,40,288,163,12,0
"2324",2807920048,28079,20,48,1,"Menos de 21.215€",430,905,120,212,114,2,0
"2325",2807920049,28079,20,49,1,"Menos de 21.215€",365,970,45,219,113,1,25
